id,FIRST_INTRODUCED,time
Method_natural_language_processing,FIRST_INTRODUCED,1997
Task_natural_language_processing,FIRST_INTRODUCED,1997
Technology_natural_language_processing,FIRST_INTRODUCED,1997
Method_speech_recognition,FIRST_INTRODUCED,1997
Task_speech_recognition,FIRST_INTRODUCED,1997
Technology_speech_recognition,FIRST_INTRODUCED,1997
Method_multimodal_interfaces,FIRST_INTRODUCED,1997
Technology_multimodal_interfaces,FIRST_INTRODUCED,1997
Method_agent_architecture,FIRST_INTRODUCED,1997
Task_agent_architecture,FIRST_INTRODUCED,1997
Technology_agent_architecture,FIRST_INTRODUCED,1997
Method_information_filtering,FIRST_INTRODUCED,1997
Method_machine_learning,FIRST_INTRODUCED,1997
Technology_machine_learning,FIRST_INTRODUCED,1997
Method_generalization_hierarchy,FIRST_INTRODUCED,1997
Method_vrml,FIRST_INTRODUCED,1999
Task_vrml,FIRST_INTRODUCED,1999
Technology_vrml,FIRST_INTRODUCED,1999
Technology_virtual_environments,FIRST_INTRODUCED,1999
Method_machine_translation,FIRST_INTRODUCED,1999
Task_machine_translation,FIRST_INTRODUCED,1999
Technology_machine_translation,FIRST_INTRODUCED,1999
Technology_dialogue,FIRST_INTRODUCED,1999
Method_algorithms,FIRST_INTRODUCED,1999
Task_algorithms,FIRST_INTRODUCED,1999
Method_speech_synthesis,FIRST_INTRODUCED,1999
Task_speech_synthesis,FIRST_INTRODUCED,1999
Method_text_categorization,FIRST_INTRODUCED,2000
Task_text_categorization,FIRST_INTRODUCED,2000
Task_dialogue_systems,FIRST_INTRODUCED,2000
Method_natural_language,FIRST_INTRODUCED,2000
Technology_natural_language,FIRST_INTRODUCED,2000
Method_knowledge_representation,FIRST_INTRODUCED,2000
Task_knowledge_representation,FIRST_INTRODUCED,2000
Technology_knowledge_representation,FIRST_INTRODUCED,2000
Method_information_retrieval,FIRST_INTRODUCED,2000
Task_information_retrieval,FIRST_INTRODUCED,2000
Technology_information_retrieval,FIRST_INTRODUCED,2000
Method_information_extraction,FIRST_INTRODUCED,2000
Task_information_extraction,FIRST_INTRODUCED,2000
Technology_information_extraction,FIRST_INTRODUCED,2000
Method_requirements_engineering,FIRST_INTRODUCED,2000
Task_requirements_engineering,FIRST_INTRODUCED,2000
Technology_requirements_engineering,FIRST_INTRODUCED,2000
Method_simulation,FIRST_INTRODUCED,2000
Task_simulation,FIRST_INTRODUCED,2000
Technology_simulation,FIRST_INTRODUCED,2000
Method_dom,FIRST_INTRODUCED,2000
Task_dom,FIRST_INTRODUCED,2000
Technology_dom,FIRST_INTRODUCED,2000
Method_parsing,FIRST_INTRODUCED,2001
Task_parsing,FIRST_INTRODUCED,2001
Technology_parsing,FIRST_INTRODUCED,2001
Method_reinforcement_learning,FIRST_INTRODUCED,2001
Task_reinforcement_learning,FIRST_INTRODUCED,2001
Technology_reinforcement_learning,FIRST_INTRODUCED,2001
Method_linguistics,FIRST_INTRODUCED,2001
Technology_linguistics,FIRST_INTRODUCED,2001
Method_navigation,FIRST_INTRODUCED,2001
Task_navigation,FIRST_INTRODUCED,2001
Technology_navigation,FIRST_INTRODUCED,2001
Technology_intelligence,FIRST_INTRODUCED,2001
Technology_e-commerce,FIRST_INTRODUCED,2001
Method_human-computer_interaction,FIRST_INTRODUCED,2001
Technology_human-computer_interaction,FIRST_INTRODUCED,2001
Method_learning,FIRST_INTRODUCED,2001
Task_learning,FIRST_INTRODUCED,2001
Technology_learning,FIRST_INTRODUCED,2001
Method_robot,FIRST_INTRODUCED,2001
Task_robot,FIRST_INTRODUCED,2001
Technology_robot,FIRST_INTRODUCED,2001
Method_robotics,FIRST_INTRODUCED,2001
Method_em_algorithm,FIRST_INTRODUCED,2001
Method_translation_knowledge,FIRST_INTRODUCED,2001
Task_translation_knowledge,FIRST_INTRODUCED,2001
Method_semantics,FIRST_INTRODUCED,2002
Task_semantics,FIRST_INTRODUCED,2002
Technology_semantics,FIRST_INTRODUCED,2002
Method_computational_linguistics,FIRST_INTRODUCED,2002
Technology_computational_linguistics,FIRST_INTRODUCED,2002
Method_synset,FIRST_INTRODUCED,2002
Task_synset,FIRST_INTRODUCED,2002
Technology_synset,FIRST_INTRODUCED,2002
